timestamp,num_satellites,latitude,longitude,altitude,latitude_sigma,longitude_sigma,altitude_sigma,northing,easting,down,utm_zone
0001547131262703792,4,51.760084,-1.258165,64.784409,0.796618,0.495125,0.981534,5735789.986054,620211.790683,-64.784409,30U
0001547131262903838,4,51.760073,-1.258146,64.791023,0.798186,0.497643,0.982806,5735788.812783,620213.111553,-64.791023,30U
0001547131263103884,4,51.760062,-1.258128,64.802171,0.799750,0.500149,0.984077,5735787.644086,620214.440778,-64.802171,30U
0001547131263303930,4,51.760052,-1.258109,64.789201,0.801311,0.502642,0.985347,5735786.500985,620215.754480,-64.789201,30U
0001547131263503976,4,51.760041,-1.258090,64.785903,0.802870,0.505122,0.986615,5735785.372838,620217.075780,-64.785903,30U
0001547131263704022,5,51.760030,-1.258071,64.912527,0.815592,0.509099,0.992964,5735784.181390,620218.436245,-64.912527,30U
0001547131263904068,5,51.760020,-1.258052,64.912634,0.817123,0.511549,0.994222,5735783.094271,620219.764743,-64.912634,30U
0001547131264104114,5,51.760010,-1.258033,64.914274,0.818651,0.513987,0.995478,5735782.022503,620221.090942,-64.914274,30U
0001547131264304160,5,51.760001,-1.258014,64.921394,0.820177,0.516413,0.996733,5735780.966698,620222.418697,-64.921394,30U
0001547131264504206,5,51.759991,-1.257996,64.928657,0.821699,0.518828,0.997987,5735779.934189,620223.738996,-64.928657,30U
0001547131264703402,4,51.759981,-1.257976,64.954180,0.845074,0.525487,1.019184,5735778.827734,620225.087026,-64.954180,30U
0001547131264903447,4,51.759972,-1.257958,64.954408,0.846552,0.527860,1.020410,5735777.838707,620226.377814,-64.954408,30U
0001547131265103493,4,51.759963,-1.257940,64.952732,0.848027,0.530223,1.021634,5735776.866078,620227.657415,-64.952732,30U
0001547131265303539,4,51.759954,-1.257922,64.951585,0.849500,0.532575,1.022857,5735775.900496,620228.936194,-64.951585,30U
0001547131265503585,4,51.759945,-1.257903,64.954114,0.850970,0.534917,1.024079,5735774.935428,620230.222810,-64.954114,30U
0001547131265703631,5,51.759935,-1.257884,64.964167,0.868504,0.533911,1.041540,5735773.867816,620231.590521,-64.964167,30U
0001547131265903677,5,51.759926,-1.257866,64.960498,0.869942,0.536247,1.042739,5735772.901862,620232.884664,-64.960498,30U
0001547131266103723,5,51.759917,-1.257847,64.955905,0.871378,0.538573,1.043937,5735771.934773,620234.185969,-64.955905,30U
0001547131266303769,5,51.759908,-1.257829,64.947855,0.872811,0.540889,1.045134,5735770.966943,620235.482849,-64.947855,30U
0001547131266503815,5,51.759899,-1.257810,64.941325,0.874242,0.543195,1.046329,5735769.999694,620236.786003,-64.941325,30U
0001547131266703861,6,51.759888,-1.257789,64.993748,0.893079,0.543481,1.065713,5735768.822475,620238.235984,-64.993748,30U
0001547131266903663,6,51.759879,-1.257771,65.000863,0.894477,0.545776,1.066885,5735767.858720,620239.560706,-65.000863,30U
0001547131267103708,6,51.759870,-1.257752,64.997704,0.895874,0.548061,1.068056,5735766.881792,620240.866053,-64.997704,30U
0001547131267303693,6,51.759861,-1.257733,65.009058,0.897268,0.550338,1.069226,5735765.900610,620242.187587,-65.009058,30U
0001547131267503738,6,51.759852,-1.257714,65.020306,0.898660,0.552604,1.070394,5735764.913052,620243.508610,-65.020306,30U
0001547131267703784,5,51.759842,-1.257694,65.068268,0.918468,0.551948,1.091410,5735763.909444,620244.947513,-65.068268,30U
0001547131267903830,5,51.759833,-1.257675,65.075849,0.919828,0.554208,1.092554,5735762.914116,620246.286889,-65.075849,30U
0001547131268103691,5,51.759824,-1.257656,65.065186,0.921186,0.556459,1.093698,5735761.898750,620247.601610,-65.065186,30U
0001547131268303736,5,51.759814,-1.257638,65.048361,0.922542,0.558701,1.094840,5735760.866466,620248.901998,-65.048361,30U
0001547131268503782,5,51.759804,-1.257619,65.053145,0.923896,0.560934,1.095981,5735759.812727,620250.205291,-65.053145,30U
0001547131268703579,4,51.759794,-1.257598,65.158427,0.935507,0.548656,1.097420,5735758.628898,620251.678093,-65.158427,30U
0001547131268903624,4,51.759784,-1.257580,65.169500,0.936842,0.550929,1.098559,5735757.545072,620252.977982,-65.169500,30U
0001547131269103464,4,51.759773,-1.257561,65.177488,0.938176,0.553194,1.099696,5735756.440038,620254.274993,-65.177488,30U
0001547131269303509,4,51.759763,-1.257543,65.174702,0.939507,0.555449,1.100832,5735755.311947,620255.553879,-65.174702,30U
0001547131269503555,4,51.759752,-1.257525,65.173666,0.940837,0.557695,1.101967,5735754.167710,620256.836691,-65.173666,30U
0001547131269703585,5,51.759741,-1.257504,65.229715,0.957776,0.562952,1.126955,5735752.929152,620258.343369,-65.229715,30U
0001547131269903472,5,51.759730,-1.257486,65.219567,0.959081,0.565168,1.128064,5735751.737015,620259.599230,-65.219567,30U
0001547131270103517,5,51.759719,-1.257468,65.220249,0.960383,0.567376,1.129171,5735750.524591,620260.854605,-65.220249,30U
0001547131270303552,5,51.759707,-1.257451,65.215906,0.961684,0.569574,1.130278,5735749.288457,620262.083144,-65.215906,30U
0001547131270503597,5,51.759696,-1.257433,65.225562,0.962983,0.571765,1.131383,5735748.034223,620263.311797,-65.225562,30U
0001547131270703643,5,51.759684,-1.257414,65.257987,0.971611,0.577528,1.148726,5735746.701771,620264.714775,-65.257987,30U
0001547131270903689,5,51.759672,-1.257397,65.258005,0.972897,0.579688,1.149814,5735745.397060,620265.888605,-65.258005,30U
0001547131271103334,5,51.759659,-1.257381,65.266417,0.974181,0.581841,1.150900,5735744.064785,620267.037946,-65.266417,30U
0001547131271303379,5,51.759647,-1.257365,65.272876,0.975463,0.583985,1.151986,5735742.708009,620268.159040,-65.272876,30U
0001547131271503425,5,51.759634,-1.257350,65.278567,0.976744,0.586121,1.153070,5735741.329696,620269.253648,-65.278567,30U
0001547131271703229,3,51.759621,-1.257334,65.358655,0.957905,0.569984,1.142350,5735739.827725,620270.342538,-65.358655,30U
0001547131271903274,3,51.759608,-1.257320,65.365680,0.959209,0.572173,1.143443,5735738.401962,620271.370271,-65.365680,30U
0001547131272103320,3,51.759594,-1.257306,65.377788,0.960511,0.574353,1.144536,5735736.962544,620272.359157,-65.377788,30U
0001547131272303366,3,51.759581,-1.257293,65.393039,0.961812,0.576525,1.145628,5735735.519636,620273.305597,-65.393039,30U
0001547131272503412,3,51.759568,-1.257280,65.405211,0.963111,0.578689,1.146718,5735734.080378,620274.206517,-65.405211,30U
0001547131272703457,3,51.759554,-1.257268,65.501254,0.944734,0.556932,1.126968,5735732.535141,620275.091715,-65.501254,30U
0001547131272903503,3,51.759541,-1.257257,65.511115,0.946056,0.559172,1.128077,5735731.095067,620275.892122,-65.511115,30U
0001547131273103549,3,51.759528,-1.257247,65.520826,0.947377,0.561403,1.129184,5735729.656834,620276.646097,-65.520826,30U
0001547131273303385,3,51.759515,-1.257237,65.531401,0.948695,0.563625,1.130291,5735728.214333,620277.355312,-65.531401,30U
0001547131273503430,3,51.759502,-1.257228,65.545033,0.950012,0.565839,1.131396,5735726.765726,620278.027615,-65.545033,30U
0001547131273703476,5,51.759488,-1.257219,65.557462,0.966275,0.580644,1.154889,5735725.310303,620278.659667,-65.557462,30U
0001547131273903522,5,51.759475,-1.257211,65.571583,0.967568,0.582793,1.155970,5735723.845805,620279.257804,-65.571583,30U
0001547131274103567,5,51.759462,-1.257203,65.587489,0.968859,0.584934,1.157051,5735722.373484,620279.839998,-65.587489,30U
0001547131274303613,5,51.759448,-1.257195,65.588486,0.970149,0.587067,1.158131,5735720.904197,620280.393616,-65.588486,30U
0001547131274503659,5,51.759435,-1.257188,65.592986,0.971436,0.589193,1.159210,5735719.429242,620280.937780,-65.592986,30U
0001547131274702811,2,51.759422,-1.257181,65.609559,0.987505,0.605907,1.183211,5735717.950374,620281.476624,-65.609559,30U
0001547131274902856,2,51.759408,-1.257174,65.623170,0.988770,0.607967,1.184267,5735716.471603,620282.011039,-65.623170,30U
0001547131275102902,2,51.759395,-1.257166,65.641831,0.990033,0.610019,1.185322,5735714.989259,620282.540090,-65.641831,30U
0001547131275302947,2,51.759381,-1.257159,65.651109,0.991295,0.612065,1.186376,5735713.510246,620283.059072,-65.651109,30U
0001547131275502993,2,51.759368,-1.257153,65.657311,0.992555,0.614104,1.187429,5735712.029568,620283.560487,-65.657311,30U
0001547131275703039,3,51.759354,-1.257146,65.661315,1.023811,0.632558,1.219494,5735710.549241,620284.048502,-65.661315,30U
0001547131275903084,3,51.759341,-1.257140,65.665760,1.025032,0.634531,1.220519,5735709.072964,620284.531479,-65.665760,30U
0001547131276103130,3,51.759328,-1.257133,65.673723,1.026250,0.636498,1.221542,5735707.606073,620285.009933,-65.673723,30U
0001547131276303176,3,51.759315,-1.257127,65.683691,1.027468,0.638458,1.222565,5735706.154714,620285.484960,-65.683691,30U
0001547131276503221,3,51.759302,-1.257120,65.701095,1.028684,0.640413,1.223587,5735704.724324,620285.955799,-65.701095,30U
0001547131276703267,5,51.759285,-1.257110,64.962212,1.062035,0.661355,1.257829,5735702.826260,620286.691939,-64.962212,30U
0001547131276903313,5,51.759272,-1.257104,64.970856,1.063211,0.663242,1.258823,5735701.435403,620287.152996,-64.970856,30U
0001547131277103358,5,51.759259,-1.257098,64.983785,1.064386,0.665124,1.259815,5735700.036009,620287.618079,-64.983785,30U
0001547131277303404,5,51.759246,-1.257092,64.999894,1.065560,0.667001,1.260807,5735698.625636,620288.082694,-64.999894,30U
0001547131277503450,5,51.759234,-1.257085,65.000905,1.066732,0.668872,1.261798,5735697.219371,620288.552450,-65.000905,30U
0001547131277703495,4,51.759221,-1.257076,64.787011,1.102181,0.692283,1.298257,5735695.777336,620289.242396,-64.787011,30U
0001547131277903439,4,51.759208,-1.257069,64.810476,1.103315,0.694087,1.299219,5735694.334948,620289.736443,-64.810476,30U
0001547131278103484,4,51.759194,-1.257063,64.824692,1.104447,0.695885,1.300181,5735692.884174,620290.222096,-64.824692,30U
0001547131278303530,4,51.759181,-1.257056,64.821217,1.105579,0.697679,1.301142,5735691.435676,620290.714087,-64.821217,30U
0001547131278503575,4,51.759168,-1.257049,64.827530,1.106709,0.699469,1.302103,5735689.980186,620291.213894,-64.827530,30U
0001547131278703466,4,51.759154,-1.257042,64.785796,1.106124,0.691396,1.261375,5735688.402580,620291.778378,-64.785796,30U
0001547131278903511,4,51.759141,-1.257035,64.795301,1.107253,0.693202,1.262366,5735686.944782,620292.260930,-64.795301,30U
0001547131279103557,4,51.759128,-1.257029,64.805825,1.108382,0.695003,1.263355,5735685.505847,620292.735988,-64.805825,30U
0001547131279303602,4,51.759115,-1.257023,64.814496,1.109509,0.696799,1.264344,5735684.084267,620293.197570,-64.814496,30U
0001547131279503648,4,51.759102,-1.257017,64.825397,1.110635,0.698591,1.265333,5735682.685760,620293.649415,-64.825397,30U
0001547131279703694,3,51.759090,-1.257011,64.826836,1.110714,0.632987,1.260607,5735681.306139,620294.089424,-64.826836,30U
0001547131279903739,3,51.759077,-1.257005,64.831860,1.111839,0.634958,1.261599,5735679.936140,620294.527869,-64.831860,30U
0001547131280103785,3,51.759065,-1.256999,64.831920,1.112962,0.636924,1.262589,5735678.576722,620294.949550,-64.831920,30U
0001547131280303831,3,51.759053,-1.256994,64.832664,1.114085,0.638883,1.263579,5735677.224743,620295.374447,-64.832664,30U
0001547131280503876,3,51.759040,-1.256988,64.839182,1.115206,0.640837,1.264568,5735675.877270,620295.798223,-64.839182,30U
0001547131280703922,2,51.759028,-1.256982,64.837598,1.131217,0.612455,1.273780,5735674.528537,620296.215563,-64.837598,30U
0001547131280903599,2,51.759016,-1.256977,64.836959,1.132322,0.614492,1.274761,5735673.180316,620296.635772,-64.836959,30U
0001547131281103644,2,51.759004,-1.256971,64.834899,1.133425,0.616523,1.275741,5735671.831136,620297.054546,-64.834899,30U
0001547131281303690,2,51.758992,-1.256966,64.834248,1.134528,0.618547,1.276721,5735670.484637,620297.459387,-64.834248,30U
0001547131281503735,2,51.758980,-1.256961,64.829356,1.135629,0.620565,1.277699,5735669.167169,620297.845232,-64.829356,30U
0001547131281703781,2,51.758968,-1.256955,64.837629,1.173395,0.638200,1.317127,5735667.868363,620298.245459,-64.837629,30U
0001547131281903550,2,51.758956,-1.256950,64.860029,1.174459,0.640156,1.318076,5735666.581420,620298.614599,-64.860029,30U
0001547131282103479,2,51.758945,-1.256945,64.875673,1.175523,0.642105,1.319023,5735665.326030,620298.989177,-64.875673,30U
0001547131282303524,2,51.758934,-1.256941,64.889163,1.176586,0.644049,1.319971,5735664.093424,620299.349735,-64.889163,30U
0001547131282503570,2,51.758923,-1.256936,64.897656,1.177648,0.645987,1.320917,5735662.888604,620299.700478,-64.897656,30U
0001547131282703131,3,51.758912,-1.256931,64.906881,1.217445,0.665808,1.362737,5735661.708332,620300.046587,-64.906881,30U
0001547131282903176,3,51.758902,-1.256927,64.916184,1.218472,0.667682,1.363654,5735660.548257,620300.383109,-64.916184,30U
0001547131283103222,3,51.758891,-1.256922,64.925579,1.219497,0.669552,1.364570,5735659.414172,620300.710953,-64.925579,30U
0001547131283303267,3,51.758881,-1.256918,64.931271,1.220522,0.671416,1.365486,5735658.308297,620301.031058,-64.931271,30U
0001547131283503313,3,51.758872,-1.256914,64.937394,1.221546,0.673276,1.366401,5735657.224011,620301.340107,-64.937394,30U
0001547131283703358,3,51.758861,-1.256908,64.874677,1.263386,0.695294,1.410637,5735656.024341,620301.801344,-64.874677,30U
0001547131283903404,3,51.758851,-1.256904,64.887629,1.264375,0.697090,1.411523,5735654.980295,620302.095807,-64.887629,30U
0001547131284103449,3,51.758842,-1.256900,64.892843,1.265363,0.698881,1.412409,5735653.958144,620302.378025,-64.892843,30U
0001547131284303495,3,51.758833,-1.256897,64.897736,1.266350,0.700667,1.413293,5735652.946122,620302.657362,-64.897736,30U
0001547131284503540,3,51.758824,-1.256893,64.902021,1.267337,0.702449,1.414178,5735651.941680,620302.934212,-64.902021,30U
0001547131284703586,3,51.758814,-1.256888,64.884061,1.311243,0.726693,1.460858,5735650.892038,620303.266662,-64.884061,30U
0001547131284903631,3,51.758805,-1.256885,64.885585,1.312196,0.728411,1.461714,5735649.888522,620303.551254,-64.885585,30U
0001547131285103389,3,51.758796,-1.256881,64.887604,1.313148,0.730125,1.462569,5735648.881641,620303.838742,-64.887604,30U
0001547131285303434,3,51.758787,-1.256877,64.887704,1.314100,0.731835,1.463423,5735647.877597,620304.129843,-64.887704,30U
0001547131285503479,3,51.758778,-1.256873,64.889521,1.315051,0.733541,1.464277,5735646.869333,620304.422877,-64.889521,30U
0001547131285703511,3,51.758770,-1.256867,64.839804,1.340475,0.712679,1.509062,5735645.975491,620304.852612,-64.839804,30U
0001547131285903556,3,51.758760,-1.256863,64.847661,1.341407,0.714431,1.509890,5735644.953553,620305.156900,-64.847661,30U
0001547131286103601,3,51.758751,-1.256859,64.849227,1.342339,0.716178,1.510718,5735643.925099,620305.466698,-64.849227,30U
0001547131286303647,3,51.758742,-1.256855,64.850372,1.343270,0.717922,1.511545,5735642.888462,620305.780874,-64.850372,30U
0001547131286503692,3,51.758732,-1.256850,64.852871,1.344200,0.719661,1.512372,5735641.843359,620306.107612,-64.852871,30U
0001547131286703580,4,51.758723,-1.256846,64.858980,1.385718,0.730457,1.563193,5735640.796224,620306.433315,-64.858980,30U
0001547131286903463,4,51.758713,-1.256842,64.863731,1.386620,0.732166,1.563992,5735639.763930,620306.755220,-64.863731,30U
0001547131287103449,4,51.758704,-1.256837,64.865936,1.387521,0.733871,1.564791,5735638.754623,620307.078530,-64.865936,30U
0001547131287303494,4,51.758695,-1.256833,64.866372,1.388422,0.735573,1.565590,5735637.764231,620307.392372,-64.866372,30U
0001547131287503539,4,51.758687,-1.256829,64.860753,1.389322,0.737270,1.566388,5735636.805813,620307.692741,-64.860753,30U
0001547131287703585,2,51.758677,-1.256823,64.796946,1.399929,0.711138,1.618026,5735635.721431,620308.135818,-64.796946,30U
0001547131287903502,2,51.758669,-1.256819,64.794744,1.400821,0.712893,1.618798,5735634.804817,620308.443302,-64.794744,30U
0001547131288103348,2,51.758660,-1.256815,64.814914,1.401713,0.714644,1.619570,5735633.894517,620308.722146,-64.814914,30U
0001547131288303391,2,51.758652,-1.256812,64.822553,1.402605,0.716392,1.620342,5735633.017348,620308.994861,-64.822553,30U
0001547131288503436,2,51.758645,-1.256808,64.819058,1.403496,0.718134,1.621113,5735632.170658,620309.266749,-64.819058,30U
0001547131288703481,3,51.758637,-1.256805,64.828336,1.450732,0.739110,1.677098,5735631.359695,620309.518030,-64.828336,30U
0001547131288903381,3,51.758630,-1.256801,64.834631,1.451593,0.740799,1.677843,5735630.546250,620309.777326,-64.834631,30U
0001547131289103426,3,51.758623,-1.256798,64.848079,1.452454,0.742485,1.678588,5735629.741245,620310.033273,-64.848079,30U
0001547131289303471,3,51.758615,-1.256794,64.852940,1.453314,0.744166,1.679332,5735628.948679,620310.297617,-64.852940,30U
0001547131289503517,3,51.758608,-1.256791,64.859131,1.454174,0.745844,1.680077,5735628.156324,620310.558039,-64.859131,30U
0001547131289703511,3,51.758601,-1.256787,64.866877,1.492005,0.745280,1.737650,5735627.361389,620310.816502,-64.866877,30U
0001547131289903337,3,51.758594,-1.256784,64.872861,1.492843,0.746955,1.738369,5735626.560783,620311.087572,-64.872861,30U
0001547131290103382,3,51.758587,-1.256780,64.884400,1.493680,0.748627,1.739088,5735625.750763,620311.362359,-64.884400,30U
0001547131290303427,3,51.758579,-1.256776,64.894693,1.494516,0.750295,1.739806,5735624.931676,620311.638463,-64.894693,30U
0001547131290503473,3,51.758572,-1.256772,64.898188,1.495353,0.751959,1.740525,5735624.109895,620311.918580,-64.898188,30U
0001547131290703518,3,51.758564,-1.256768,64.888885,1.538959,0.759329,1.801278,5735623.287517,620312.237551,-64.888885,30U
0001547131290903563,3,51.758557,-1.256764,64.895574,1.539771,0.760974,1.801971,5735622.446849,620312.527384,-64.895574,30U
0001547131291103454,3,51.758549,-1.256760,64.903047,1.540583,0.762615,1.802665,5735621.602792,620312.818233,-64.903047,30U
0001547131291303499,3,51.758541,-1.256756,64.910845,1.541394,0.764252,1.803358,5735620.757218,620313.105686,-64.910845,30U
0001547131291503544,3,51.758534,-1.256753,64.907352,1.542205,0.765886,1.804051,5735619.930227,620313.388220,-64.907352,30U
0001547131291703590,1,51.758526,-1.256749,64.910846,1.594742,0.789991,1.868279,5735619.119959,620313.665979,-64.910846,30U
0001547131291903635,1,51.758519,-1.256745,64.913218,1.595526,0.791572,1.868948,5735618.327014,620313.936420,-64.913218,30U
0001547131292103415,1,51.758512,-1.256742,64.916990,1.596309,0.793150,1.869617,5735617.553149,620314.205131,-64.916990,30U
0001547131292303460,1,51.758505,-1.256738,64.920874,1.597092,0.794724,1.870285,5735616.799331,620314.466279,-64.920874,30U
0001547131292503505,1,51.758499,-1.256735,64.924570,1.597874,0.796296,1.870953,5735616.064116,620314.715788,-64.924570,30U
0001547131292703551,3,51.758492,-1.256731,64.926902,1.647953,0.813563,1.937821,5735615.358145,620314.962742,-64.926902,30U
0001547131292902953,3,51.758486,-1.256728,64.925934,1.648711,0.815098,1.938466,5735614.686716,620315.196831,-64.925934,30U
0001547131293102998,3,51.758480,-1.256725,64.926404,1.649469,0.816630,1.939111,5735614.038125,620315.420370,-64.926404,30U
0001547131293303043,3,51.758475,-1.256722,64.930204,1.650227,0.818160,1.939755,5735613.403960,620315.644246,-64.930204,30U
0001547131293503088,3,51.758469,-1.256719,64.931269,1.650984,0.819686,1.940399,5735612.785197,620315.868091,-64.931269,30U
0001547131293703134,5,51.758462,-1.256715,64.578917,1.706266,0.844875,2.009086,5735611.983225,620316.159052,-64.578917,30U
0001547131293903179,5,51.758456,-1.256712,64.575824,1.706998,0.846353,2.009708,5735611.393493,620316.359796,-64.575824,30U
0001547131294103224,5,51.758451,-1.256710,64.572392,1.707730,0.847829,2.010330,5735610.821394,620316.568816,-64.572392,30U
0001547131294303270,5,51.758446,-1.256707,64.564736,1.708462,0.849302,2.010952,5735610.257977,620316.772305,-64.564736,30U
0001547131294503315,5,51.758441,-1.256704,64.572293,1.709194,0.850772,2.011573,5735609.695524,620316.963003,-64.572293,30U
0001547131294703360,5,51.758436,-1.256698,64.471394,1.766461,0.877821,2.082896,5735609.110814,620317.449242,-64.471394,30U
0001547131294903282,5,51.758431,-1.256695,64.470177,1.767169,0.879244,2.083496,5735608.625278,620317.624550,-64.470177,30U
0001547131295103327,5,51.758427,-1.256693,64.469495,1.767876,0.880664,2.084096,5735608.195179,620317.783645,-64.469495,30U
0001547131295303372,5,51.758424,-1.256691,64.463867,1.768583,0.882082,2.084695,5735607.816122,620317.917629,-64.463867,30U
0001547131295503417,5,51.758421,-1.256690,64.458454,1.769290,0.883498,2.085295,5735607.492311,620318.007516,-64.458454,30U
0001547131295703463,5,51.758420,-1.256686,64.761829,1.744695,0.886327,1.954836,5735607.384073,620318.285870,-64.761829,30U
0001547131295903508,5,51.758418,-1.256685,64.760323,1.745411,0.887736,1.955475,5735607.195966,620318.355751,-64.760323,30U
0001547131296103553,5,51.758417,-1.256684,64.758212,1.746127,0.889143,1.956114,5735607.029506,620318.410376,-64.758212,30U
0001547131296303598,5,51.758415,-1.256684,64.760510,1.746843,0.890548,1.956753,5735606.886847,620318.457229,-64.760510,30U
0001547131296503644,5,51.758415,-1.256683,64.762002,1.747558,0.891950,1.957392,5735606.796098,620318.482871,-64.762002,30U
0001547131296703689,5,51.758416,-1.256680,65.007712,1.572615,0.799689,1.679119,5735607.003962,620318.675731,-65.007712,30U
0001547131296903734,5,51.758416,-1.256680,65.010200,1.573410,0.801251,1.679863,5735606.979013,620318.678494,-65.010200,30U
0001547131297103780,5,51.758416,-1.256680,65.014375,1.574204,0.802810,1.680607,5735606.967488,620318.676926,-65.014375,30U
0001547131297303825,5,51.758416,-1.256681,65.018223,1.574998,0.804365,1.681350,5735606.967990,620318.670819,-65.018223,30U
0001547131297503870,5,51.758416,-1.256681,65.023363,1.575791,0.805918,1.682094,5735606.966682,620318.665750,-65.023363,30U
0001547131297703915,5,51.758417,-1.256680,65.177202,1.550164,0.767876,1.646646,5735607.061004,620318.721610,-65.177202,30U
0001547131297903961,5,51.758417,-1.256680,65.183651,1.550970,0.769502,1.647405,5735607.060673,620318.717215,-65.183651,30U
0001547131298104006,5,51.758417,-1.256680,65.190166,1.551776,0.771125,1.648164,5735607.060535,620318.712214,-65.190166,30U
0001547131298304051,5,51.758417,-1.256680,65.196849,1.552581,0.772744,1.648922,5735607.060625,620318.707289,-65.196849,30U
0001547131298504096,5,51.758417,-1.256680,65.203740,1.553386,0.774360,1.649680,5735607.060545,620318.702223,-65.203740,30U
0001547131298704142,5,51.758412,-1.256678,65.567914,1.473974,0.712723,1.542279,5735606.489053,620318.883716,-65.567914,30U
0001547131298904187,5,51.758412,-1.256678,65.577090,1.474821,0.714475,1.543089,5735606.485087,620318.880284,-65.577090,30U
0001547131299104232,5,51.758412,-1.256678,65.586327,1.475669,0.716222,1.543899,5735606.481311,620318.876673,-65.586327,30U
0001547131299304155,5,51.758412,-1.256678,65.595862,1.476516,0.717965,1.544708,5735606.477762,620318.873217,-65.595862,30U
0001547131299504200,5,51.758412,-1.256678,65.605464,1.477362,0.719704,1.545517,5735606.474301,620318.869586,-65.605464,30U
0001547131299704245,5,51.758412,-1.256678,65.533890,1.488551,0.707035,1.480690,5735606.507841,620318.864729,-65.533890,30U
0001547131299904290,5,51.758412,-1.256678,65.543020,1.489390,0.708801,1.481534,5735606.505141,620318.861004,-65.543020,30U
0001547131300104336,5,51.758412,-1.256678,65.552242,1.490229,0.710563,1.482378,5735606.502461,620318.857352,-65.552242,30U
0001547131300304381,5,51.758412,-1.256678,65.561710,1.491068,0.712320,1.483221,5735606.499851,620318.853564,-65.561710,30U
0001547131300504426,5,51.758412,-1.256678,65.571237,1.491906,0.714072,1.484063,5735606.497465,620318.849740,-65.571237,30U
0001547131300704347,5,51.758412,-1.256678,65.389981,1.440572,0.670370,1.380188,5735606.471342,620318.872045,-65.389981,30U
0001547131300904024,5,51.758412,-1.256678,65.397605,1.441440,0.672232,1.381093,5735606.468982,620318.868210,-65.397605,30U
0001547131301104069,5,51.758412,-1.256678,65.405662,1.442307,0.674089,1.381998,5735606.466360,620318.864472,-65.405662,30U
0001547131301304114,5,51.758412,-1.256678,65.413739,1.443173,0.675941,1.382902,5735606.464014,620318.860521,-65.413739,30U
0001547131301504159,5,51.758412,-1.256678,65.421809,1.444039,0.677788,1.383806,5735606.461809,620318.856498,-65.421809,30U
0001547131301704204,5,51.758412,-1.256678,65.430302,1.427375,0.676252,1.363956,5735606.459499,620318.852479,-65.430302,30U
0001547131301904250,5,51.758412,-1.256678,65.439035,1.428250,0.678098,1.364872,5735606.457474,620318.848450,-65.439035,30U
0001547131302104295,5,51.758411,-1.256678,65.447716,1.429125,0.679939,1.365788,5735606.455498,620318.844470,-65.447716,30U
0001547131302303866,5,51.758411,-1.256678,65.457024,1.429999,0.681775,1.366702,5735606.453419,620318.840623,-65.457024,30U
0001547131302503911,5,51.758412,-1.256678,65.394787,1.430873,0.683606,1.367617,5735606.470349,620318.862386,-65.394787,30U
0001547131302703956,5,51.758412,-1.256678,65.307517,1.427531,0.676599,1.337108,5735606.477799,620318.883153,-65.307517,30U
0001547131302904001,5,51.758412,-1.256678,65.315137,1.428407,0.678444,1.338042,5735606.476474,620318.880061,-65.315137,30U
0001547131303104046,5,51.758412,-1.256678,65.322752,1.429281,0.680284,1.338976,5735606.474941,620318.876234,-65.322752,30U
0001547131303304091,5,51.758412,-1.256678,65.330658,1.430156,0.682119,1.339909,5735606.473449,620318.872899,-65.330658,30U
0001547131303504137,5,51.758412,-1.256678,65.338517,1.431030,0.683949,1.340842,5735606.472178,620318.869127,-65.338517,30U
0001547131303704182,5,51.758411,-1.256677,65.273572,1.413083,0.679745,1.313817,5735606.455214,620318.895333,-65.273572,30U
0001547131303903748,5,51.758411,-1.256678,65.280966,1.413967,0.681581,1.314768,5735606.453922,620318.892325,-65.280966,30U
0001547131304103793,5,51.758411,-1.256678,65.288652,1.414851,0.683413,1.315718,5735606.452252,620318.888898,-65.288652,30U
0001547131304303838,5,51.758411,-1.256678,65.296529,1.415734,0.685239,1.316668,5735606.451115,620318.885793,-65.296529,30U
0001547131304503883,5,51.758411,-1.256678,65.304782,1.416617,0.687061,1.317617,5735606.449500,620318.882596,-65.304782,30U
0001547131304703836,5,51.758412,-1.256677,65.222495,1.407934,0.687186,1.307542,5735606.474652,620318.908814,-65.222495,30U
0001547131304903652,5,51.758412,-1.256677,65.230217,1.408822,0.689003,1.308497,5735606.473627,620318.905908,-65.230217,30U
0001547131305103695,5,51.758412,-1.256677,65.238226,1.409709,0.690815,1.309452,5735606.472401,620318.903458,-65.238226,30U
0001547131305303736,5,51.758412,-1.256677,65.246070,1.410595,0.692622,1.310407,5735606.471723,620318.900659,-65.246070,30U
0001547131305503781,5,51.758412,-1.256677,65.254121,1.411481,0.694424,1.311360,5735606.470345,620318.897989,-65.254121,30U
0001547131305703826,5,51.758412,-1.256677,65.187960,1.426245,0.689312,1.303732,5735606.476770,620318.918619,-65.187960,30U
0001547131305903553,5,51.758412,-1.256677,65.195096,1.427122,0.691123,1.304690,5735606.475681,620318.916260,-65.195096,30U
0001547131306103598,5,51.758412,-1.256677,65.202468,1.427997,0.692929,1.305648,5735606.474406,620318.914166,-65.202468,30U
0001547131306303643,5,51.758412,-1.256677,65.209793,1.428872,0.694731,1.306605,5735606.473424,620318.911994,-65.209793,30U
0001547131306503688,5,51.758412,-1.256677,65.217328,1.429747,0.696527,1.307562,5735606.472139,620318.909742,-65.217328,30U
0001547131306703733,5,51.758411,-1.256677,65.171630,1.414731,0.692976,1.292091,5735606.439043,620318.917129,-65.171630,30U
